uq,error
-3.426521380742391,0.2666666666666667
-3.082718332608541,0.4142857142857142
-3.0935350259145102,0.3333333333333333
-3.6228508949279785,0.1066666666666666
-2.884045640627543,0.4375
-2.7917176882425943,0.5263157894736843
-3.107779939969381,0.3125
-2.341628829638163,0.4722222222222222
-2.627497394879659,0.3095238095238095
-2.897650361061096,0.2916666666666666
-2.5934616724650064,0.5853658536585367
-3.1821117798487344,0.2941176470588235
-3.16153613726298,0.2909090909090909
-2.888931473096212,0.3928571428571429
-2.8013426462809243,0.4285714285714286
-3.9217429161071777,0.1649484536082474
-3.3311134576797485,0.2307692307692307
-3.2488949298858643,0.4210526315789473
-3.085187474886576,0.3695652173913043
-3.2142436504364014,0.3214285714285714
-3.323213219642639,0.40625
-2.690680742263794,0.6829268292682926
-3.2039654652277627,0.3666666666666667
-3.2374685208002725,0.180327868852459
-2.1301718950271606,0.8571428571428572
-3.345542391141256,0.2678571428571429
-2.986378828684489,0.3653846153846154
-3.407909830411276,0.2602739726027397
-2.9539252122243247,0.5869565217391304
-2.7301477988561,0.25
-2.936033527056376,0.38
-3.2241598765055337,0.2769230769230769
-3.142916997273763,0.3717948717948718
-3.37432865301768,0.1111111111111111
-3.2126981019973755,0.3116883116883117
-3.046168645222982,0.1999999999999999
-3.324834108352661,0.2463768115942028
-2.964329560597738,0.3333333333333333
-3.143531401952108,0.3220338983050848
-3.3783216873804727,0.1304347826086956
-3.635195255279541,0.2197802197802197
-2.6940651337305703,0.3541666666666666
-3.363188068072001,0.2777777777777778
-3.0356571674346924,0.3559322033898305
-2.3296404282251992,0.4358974358974359
-2.7094271580378213,0.4761904761904761
-3.4292222261428837,0.3947368421052631
-2.8181113402048745,0.4
-2.7218450705210366,0.3863636363636363
-2.844892462094625,0.4042553191489362
-3.492292642593384,0.2435897435897436
-3.2331100702285767,0.4
-3.250986099243164,0.2794117647058823
-3.1873562335968018,0.175438596491228
-2.251166303952535,0.64
-2.417570471763611,0.4242424242424242
-3.4203961292902627,0.308641975308642
-3.228669285774231,0.1864406779661016
-3.0084978342056274,0.3166666666666666
-3.173558155695597,0.323076923076923
-3.1798342068990078,0.360655737704918
-2.7492374976476035,0.5263157894736843
-2.541325887044271,0.6363636363636364
-3.008320609728495,0.4117647058823529
-2.621500571568807,0.4523809523809523
-3.015676538149516,0.375
-3.074395219484965,0.4098360655737705
-2.7014828523000083,0.3636363636363636
-3.279755393664042,0.3166666666666666
-3.1024515628814697,0.3050847457627118
-2.6609532833099365,0.4736842105263158
-3.578061898549398,0.2133333333333333
-2.915149450302124,0.3191489361702128
-3.215243697166443,0.3214285714285714
-2.844363252321879,0.2195121951219512
-3.2828190326690674,0.2033898305084746
-3.6110838254292807,0.125
-3.291619141896566,0.2741935483870967
-2.609803398450216,0.4102564102564102
-3.843045632044474,0.2692307692307693
-3.311612884203593,0.2394366197183098
-2.968006173769633,0.4821428571428571
-2.8204806248346963,0.4130434782608695
-2.681496818860372,0.5625
-2.239166696866353,0.53125
-3.429092804590861,0.2051282051282051
-3.001971403757731,0.5384615384615384
-3.31590727965037,0.2063492063492064
-3.0026179552078247,0.4
-3.4691090981165567,0.3783783783783784
-3.222180803616842,0.35
-2.854181210199992,0.2954545454545454
-2.915893316268921,0.42
-3.2535951137542725,0.4084507042253521
-2.9456070264180503,0.3269230769230768
-3.0375305811564126,0.3389830508474576
-2.9767581621805825,0.5283018867924528
-2.370217045148214,0.6857142857142857
-2.7391812403996787,0.3023255813953488
-3.299277106920878,0.3454545454545454
-3.4890257914861045,0.3243243243243243
-3.3797324498494468,0.2567567567567568
-3.6477791468302407,0.253731343283582
-3.146230419476827,0.3559322033898305
-2.9905309677124023,0.2711864406779661
-3.2697801192601523,0.2698412698412699
-3.2835585673650107,0.2597402597402597
-3.126052498817444,0.3559322033898305
-2.206343332926432,0.5151515151515151
-3.2868708769480386,0.4920634920634921
-2.1390434106191,0.5483870967741935
-3.2305085261662803,0.3050847457627118
-3.586726427078247,0.3095238095238095
-3.292685031890869,0.3538461538461538
-2.365222692489624,0.5945945945945945
-3.423690676689148,0.2328767123287671
-2.774939020474752,0.4464285714285714
-2.9877956310908,0.4318181818181817
-3.3677300214767456,0.3214285714285714
-2.5724504391352334,0.5128205128205128
-3.704256614049276,0.3166666666666666
-2.741126775741577,0.4418604651162791
-2.7769788901011148,0.3255813953488372
-3.2166312535603843,0.3676470588235294
